"","time","well","row","col","value","condition"
"485","5.33333333333333","A5","A","5","780","B"
"486","5.33333333333333","A6","A","6","804","B"
"487","5.33333333333333","A7","A","7","977","C"
"488","5.33333333333333","A8","A","8","794","C"
"489","5.33333333333333","A9","A","9","866","C"
"490","5.33333333333333","A10","A","10","1085","D"
"491","5.33333333333333","A11","A","11","1011","D"
"492","5.33333333333333","A12","A","12","1262","D"
"493","5.33333333333333","B1","B","1","1530","E"
"494","5.33333333333333","B2","B","2","1145","E"
"495","5.33333333333333","B3","B","3","1158","E"
"496","5.33333333333333","B4","B","4","1034","F"
"497","5.33333333333333","B5","B","5","1318","F"
"498","5.33333333333333","B6","B","6","1681","F"
"499","5.33333333333333","C1","C","1","1723","G"
"500","5.33333333333333","C2","C","2","1502","G"
"501","5.33333333333333","C3","C","3","1429","G"
"502","5.33333333333333","C4","C","4","1033","H"
"503","5.33333333333333","C5","C","5","1014","H"
"504","5.33333333333333","C6","C","6","1081","H"
"505","5.33333333333333","C7","C","7","1523","I"
"506","5.33333333333333","C8","C","8","1433","I"
"507","5.33333333333333","C9","C","9","1416","I"
"508","5.33333333333333","C10","C","10","1205","J"
"509","5.33333333333333","C11","C","11","1441","J"
"510","5.33333333333333","C12","C","12","1948","J"
"511","5.66666666666667","A1","A","1","749","A"
"512","5.66666666666667","A2","A","2","640","A"
"513","5.66666666666667","A3","A","3","653","A"
"514","5.66666666666667","A4","A","4","707","B"
"515","5.66666666666667","A5","A","5","816","B"
"516","5.66666666666667","A6","A","6","820","B"
"517","5.66666666666667","A7","A","7","1019","C"
"518","5.66666666666667","A8","A","8","844","C"
"519","5.66666666666667","A9","A","9","928","C"
"520","5.66666666666667","A10","A","10","1156","D"
"521","5.66666666666667","A11","A","11","1095","D"
"522","5.66666666666667","A12","A","12","1398","D"
"523","5.66666666666667","B1","B","1","1688","E"
"524","5.66666666666667","B2","B","2","1262","E"
"525","5.66666666666667","B3","B","3","1246","E"
"526","5.66666666666667","B4","B","4","1141","F"
"527","5.66666666666667","B5","B","5","1426","F"
"528","5.66666666666667","B6","B","6","1776","F"
"529","5.66666666666667","C1","C","1","1916","G"
"530","5.66666666666667","C2","C","2","1650","G"
"531","5.66666666666667","C3","C","3","1608","G"
"532","5.66666666666667","C4","C","4","1127","H"
"533","5.66666666666667","C5","C","5","1074","H"
"534","5.66666666666667","C6","C","6","1210","H"
"535","5.66666666666667","C7","C","7","1707","I"
"536","5.66666666666667","C8","C","8","1553","I"
"537","5.66666666666667","C9","C","9","1564","I"
"538","5.66666666666667","C10","C","10","1363","J"
"539","5.66666666666667","C11","C","11","1621","J"
"540","5.66666666666667","C12","C","12","2141","J"
"541","6","A1","A","1","786","A"
"542","6","A2","A","2","680","A"
"543","6","A3","A","3","665","A"
"544","6","A4","A","4","753","B"
"545","6","A5","A","5","849","B"
"546","6","A6","A","6","857","B"
"547","6","A7","A","7","1046","C"
"548","6","A8","A","8","896","C"
"549","6","A9","A","9","982","C"
"550","6","A10","A","10","1252","D"
"551","6","A11","A","11","1143","D"
"552","6","A12","A","12","1543","D"
"553","6","B1","B","1","1852","E"
"554","6","B2","B","2","1381","E"
"555","6","B3","B","3","1359","E"
"556","6","B4","B","4","1205","F"
"557","6","B5","B","5","1508","F"
"558","6","B6","B","6","1871","F"
"559","6","C1","C","1","2127","G"
"560","6","C2","C","2","1796","G"
"561","6","C3","C","3","1715","G"
"562","6","C4","C","4","1204","H"
"563","6","C5","C","5","1159","H"
"564","6","C6","C","6","1299","H"
"565","6","C7","C","7","1826","I"
"566","6","C8","C","8","1703","I"
"567","6","C9","C","9","1784","I"
"568","6","C10","C","10","1491","J"
"569","6","C11","C","11","1745","J"
"570","6","C12","C","12","2301","J"
"571","6.33333333333333","A1","A","1","781","A"
"572","6.33333333333333","A2","A","2","681","A"
"573","6.33333333333333","A3","A","3","681","A"
"574","6.33333333333333","A4","A","4","783","B"
"575","6.33333333333333","A5","A","5","880","B"
"576","6.33333333333333","A6","A","6","883","B"
"577","6.33333333333333","A7","A","7","1133","C"
"578","6.33333333333333","A8","A","8","930","C"
"579","6.33333333333333","A9","A","9","1000","C"
"580","6.33333333333333","A10","A","10","1309","D"
"581","6.33333333333333","A11","A","11","1222","D"
"582","6.33333333333333","A12","A","12","1734","D"
"583","6.33333333333333","B1","B","1","2032","E"
"584","6.33333333333333","B2","B","2","1492","E"
"585","6.33333333333333","B3","B","3","1465","E"
"586","6.33333333333333","B4","B","4","1289","F"
"587","6.33333333333333","B5","B","5","1597","F"
"588","6.33333333333333","B6","B","6","1939","F"
"589","6.33333333333333","C1","C","1","2364","G"
"590","6.33333333333333","C2","C","2","1978","G"
"591","6.33333333333333","C3","C","3","1852","G"
"592","6.33333333333333","C4","C","4","1320","H"
"593","6.33333333333333","C5","C","5","1253","H"
"594","6.33333333333333","C6","C","6","1373","H"
"595","6.33333333333333","C7","C","7","1961","I"
"596","6.33333333333333","C8","C","8","1812","I"
"597","6.33333333333333","C9","C","9","1878","I"
"598","6.33333333333333","C10","C","10","1659","J"
"599","6.33333333333333","C11","C","11","1895","J"
"600","6.33333333333333","C12","C","12","2464","J"
"601","6.66666666666667","A1","A","1","828","A"
"602","6.66666666666667","A2","A","2","708","A"
"603","6.66666666666667","A3","A","3","699","A"
"604","6.66666666666667","A4","A","4","814","B"
"605","6.66666666666667","A5","A","5","931","B"
"606","6.66666666666667","A6","A","6","936","B"
"607","6.66666666666667","A7","A","7","1218","C"
"608","6.66666666666667","A8","A","8","1005","C"
"609","6.66666666666667","A9","A","9","1094","C"
"610","6.66666666666667","A10","A","10","1392","D"
