"","time","well","row","col","value","condition"
"169","6","A7","A","7","82.6388888888889","C"
"170","6","A8","A","8","81.5745393634841","C"
"171","6","A9","A","9","80.4794520547945","C"
"172","6.33333333333333","A1","A","1","51.5845070422535","A"
"173","6.33333333333333","A2","A","2","53.1468531468531","A"
"174","6.33333333333333","A3","A","3","52.8497409326425","A"
"175","6.33333333333333","A4","A","4","55.1724137931035","B"
"176","6.33333333333333","A5","A","5","56.4846416382253","B"
"177","6.33333333333333","A6","A","6","54.4014084507042","B"
"178","6.33333333333333","A7","A","7","80.5555555555556","C"
"179","6.33333333333333","A8","A","8","78.0569514237856","C"
"180","6.33333333333333","A9","A","9","77.5684931506849","C"
"181","6.66666666666667","A1","A","1","48.4154929577465","A"
"182","6.66666666666667","A2","A","2","51.5734265734266","A"
"183","6.66666666666667","A3","A","3","50.4317789291883","A"
"184","6.66666666666667","A4","A","4","54.3103448275862","B"
"185","6.66666666666667","A5","A","5","54.4368600682594","B"
"186","6.66666666666667","A6","A","6","54.5774647887324","B"
"187","6.66666666666667","A7","A","7","76.7361111111111","C"
"188","6.66666666666667","A8","A","8","74.8743718592965","C"
"189","6.66666666666667","A9","A","9","73.6301369863014","C"
"190","7","A1","A","1","52.6408450704225","A"
"191","7","A2","A","2","54.020979020979","A"
"192","7","A3","A","3","52.5043177892919","A"
"193","7","A4","A","4","50","B"
"194","7","A5","A","5","50.1706484641638","B"
"195","7","A6","A","6","52.6408450704225","B"
"196","7","A7","A","7","72.9166666666667","C"
"197","7","A8","A","8","74.036850921273","C"
"198","7","A9","A","9","70.3767123287671","C"
"199","7.33333333333333","A1","A","1","51.7605633802817","A"
"200","7.33333333333333","A2","A","2","50","A"
"201","7.33333333333333","A3","A","3","52.5043177892919","A"
"202","7.33333333333333","A4","A","4","51.0344827586207","B"
"203","7.33333333333333","A5","A","5","50.6825938566553","B"
"204","7.33333333333333","A6","A","6","51.056338028169","B"
"205","7.33333333333333","A7","A","7","73.0902777777778","C"
"206","7.33333333333333","A8","A","8","72.0268006700168","C"
"207","7.33333333333333","A9","A","9","71.0616438356164","C"
"208","7.66666666666667","A1","A","1","49.8239436619718","A"
"209","7.66666666666667","A2","A","2","50.1748251748252","A"
"210","7.66666666666667","A3","A","3","47.4956822107081","A"
"211","7.66666666666667","A4","A","4","49.4827586206897","B"
"212","7.66666666666667","A5","A","5","46.0750853242321","B"
"213","7.66666666666667","A6","A","6","49.4718309859155","B"
"214","7.66666666666667","A7","A","7","71.0069444444444","C"
"215","7.66666666666667","A8","A","8","70.8542713567839","C"
"216","7.66666666666667","A9","A","9","69.8630136986301","C"
"217","8","A1","A","1","48.943661971831","A"
"218","8","A2","A","2","52.6223776223776","A"
"219","8","A3","A","3","51.2953367875648","A"
"220","8","A4","A","4","47.0689655172414","B"
"221","8","A5","A","5","47.6109215017065","B"
"222","8","A6","A","6","48.7676056338028","B"
"223","8","A7","A","7","71.3541666666667","C"
"224","8","A8","A","8","70.1842546063652","C"
"225","8","A9","A","9","67.6369863013699","C"
"226","8.33333333333333","A1","A","1","43.8380281690141","A"
"227","8.33333333333333","A2","A","2","46.1538461538462","A"
"228","8.33333333333333","A3","A","3","47.1502590673575","A"
"229","8.33333333333333","A4","A","4","46.7241379310345","B"
"230","8.33333333333333","A5","A","5","44.5392491467577","B"
"231","8.33333333333333","A6","A","6","46.830985915493","B"
"232","8.33333333333333","A7","A","7","70.1388888888889","C"
"233","8.33333333333333","A8","A","8","69.5142378559464","C"
"234","8.33333333333333","A9","A","9","68.3219178082192","C"
"235","8.66666666666667","A1","A","1","44.5422535211268","A"
"236","8.66666666666667","A2","A","2","48.4265734265734","A"
"237","8.66666666666667","A3","A","3","45.4231433506045","A"
"238","8.66666666666667","A4","A","4","44.8275862068966","B"
"239","8.66666666666667","A5","A","5","45.9044368600683","B"
"240","8.66666666666667","A6","A","6","46.830985915493","B"
"241","8.66666666666667","A7","A","7","70.3125","C"
"242","8.66666666666667","A8","A","8","70.0167504187605","C"
"243","8.66666666666667","A9","A","9","66.4383561643836","C"
"244","9","A1","A","1","43.3098591549296","A"
"245","9","A2","A","2","45.979020979021","A"
"246","9","A3","A","3","43.8687392055268","A"
"247","9","A4","A","4","42.7586206896552","B"
"248","9","A5","A","5","43.6860068259386","B"
"249","9","A6","A","6","44.0140845070423","B"
"250","9","A7","A","7","70.1388888888889","C"
"251","9","A8","A","8","70.0167504187605","C"
"252","9","A9","A","9","67.2945205479452","C"
"253","9.33333333333333","A1","A","1","47.7112676056338","A"
"254","9.33333333333333","A2","A","2","45.8041958041958","A"
"255","9.33333333333333","A3","A","3","47.1502590673575","A"
"256","9.33333333333333","A4","A","4","42.0689655172414","B"
"257","9.33333333333333","A5","A","5","43.5153583617747","B"
"258","9.33333333333333","A6","A","6","44.3661971830986","B"
"259","9.33333333333333","A7","A","7","69.7916666666667","C"
"260","9.33333333333333","A8","A","8","70.8542713567839","C"
"261","9.33333333333333","A9","A","9","66.0958904109589","C"
"262","9.66666666666667","A1","A","1","45.774647887324","A"
"263","9.66666666666667","A2","A","2","42.4825174825175","A"
"264","9.66666666666667","A3","A","3","44.3868739205527","A"
"265","9.66666666666667","A4","A","4","36.7241379310345","B"
"266","9.66666666666667","A5","A","5","45.5631399317406","B"
"267","9.66666666666667","A6","A","6","44.5422535211268","B"
"268","9.66666666666667","A7","A","7","71.5277777777778","C"
"269","9.66666666666667","A8","A","8","71.1892797319933","C"
"270","9.66666666666667","A9","A","9","67.9794520547945","C"
"271","10","A1","A","1","46.3028169014085","A"
"272","10","A2","A","2","45.4545454545455","A"
"273","10","A3","A","3","40.2417962003454","A"
"274","10","A4","A","4","40.6896551724138","B"
"275","10","A5","A","5","43.6860068259386","B"
"276","10","A6","A","6","43.8380281690141","B"
"277","10","A7","A","7","71.7013888888889","C"
"278","10","A8","A","8","71.6917922948074","C"
"279","10","A9","A","9","67.8082191780822","C"
"280","10.3333333333333","A1","A","1","46.4788732394366","A"
"281","10.3333333333333","A2","A","2","42.6573426573427","A"
"282","10.3333333333333","A3","A","3","42.4870466321244","A"
"283","10.3333333333333","A4","A","4","41.8965517241379","B"
"284","10.3333333333333","A5","A","5","43.5153583617747","B"
"285","10.3333333333333","A6","A","6","39.7887323943662","B"
"286","10.3333333333333","A7","A","7","71.7013888888889","C"
"287","10.3333333333333","A8","A","8","71.1892797319933","C"
"288","10.3333333333333","A9","A","9","67.8082191780822","C"
"289","10.6666666666667","A1","A","1","47.1830985915493","A"
"290","10.6666666666667","A2","A","2","44.5804195804196","A"
"291","10.6666666666667","A3","A","3","39.3782383419689","A"
"292","10.6666666666667","A4","A","4","41.0344827586207","B"
"293","10.6666666666667","A5","A","5","40.6143344709898","B"
"294","10.6666666666667","A6","A","6","47.0070422535211","B"
"295","10.6666666666667","A7","A","7","73.0902777777778","C"
"296","10.6666666666667","A8","A","8","72.1943048576214","C"
"297","10.6666666666667","A9","A","9","68.6643835616438","C"
"298","11","A1","A","1","45.2464788732394","A"
"299","11","A2","A","2","44.4055944055944","A"
"300","11","A3","A","3","41.6234887737478","A"
"301","11","A4","A","4","41.3793103448276","B"
"302","11","A5","A","5","40.1023890784983","B"
"303","11","A6","A","6","41.5492957746479","B"
"304","11","A7","A","7","73.2638888888889","C"
"305","11","A8","A","8","73.8693467336684","C"
"306","11","A9","A","9","71.9178082191781","C"
"307","11.3333333333333","A1","A","1","48.2394366197183","A"
"308","11.3333333333333","A2","A","2","45.2797202797203","A"
"309","11.3333333333333","A3","A","3","40.7599309153713","A"
"310","11.3333333333333","A4","A","4","42.9310344827586","B"
"311","11.3333333333333","A5","A","5","42.320819112628","B"
"312","11.3333333333333","A6","A","6","41.9014084507042","B"
"313","11.3333333333333","A7","A","7","75.1736111111111","C"
"314","11.3333333333333","A8","A","8","76.214405360134","C"
"315","11.3333333333333","A9","A","9","75","C"
"316","11.6666666666667","A1","A","1","45.774647887324","A"
"317","11.6666666666667","A2","A","2","47.2027972027972","A"
"318","11.6666666666667","A3","A","3","43.8687392055268","A"
"319","11.6666666666667","A4","A","4","42.0689655172414","B"
"320","11.6666666666667","A5","A","5","38.9078498293515","B"
"321","11.6666666666667","A6","A","6","42.9577464788732","B"
"322","11.6666666666667","A7","A","7","76.0416666666667","C"
"323","11.6666666666667","A8","A","8","76.214405360134","C"
"324","11.6666666666667","A9","A","9","72.4315068493151","C"
"325","12","A1","A","1","44.5422535211268","A"
"326","12","A2","A","2","42.1328671328671","A"
"327","12","A3","A","3","42.1416234887737","A"
"328","12","A4","A","4","40.3448275862069","B"
"329","12","A5","A","5","39.2491467576792","B"
"330","12","A6","A","6","44.1901408450704","B"
"331","12","A7","A","7","76.5625","C"
"332","12","A8","A","8","77.7219430485762","C"
"333","12","A9","A","9","72.4315068493151","C"
"334","12.3333333333333","A1","A","1","44.7183098591549","A"
"335","12.3333333333333","A2","A","2","44.5804195804196","A"
"336","12.3333333333333","A3","A","3","42.3143350604491","A"
"337","12.3333333333333","A4","A","4","43.2758620689655","B"
"338","12.3333333333333","A5","A","5","42.1501706484642","B"
"339","12.3333333333333","A6","A","6","39.7887323943662","B"
"340","12.3333333333333","A7","A","7","77.7777777777778","C"
"341","12.3333333333333","A8","A","8","77.5544388609715","C"
"342","12.3333333333333","A9","A","9","71.9178082191781","C"
"343","12.6666666666667","A1","A","1","47.0070422535211","A"
"344","12.6666666666667","A2","A","2","46.5034965034965","A"
"345","12.6666666666667","A3","A","3","40.9326424870466","A"
"346","12.6666666666667","A4","A","4","38.448275862069","B"
"347","12.6666666666667","A5","A","5","37.0307167235495","B"
"348","12.6666666666667","A6","A","6","41.0211267605634","B"
"349","12.6666666666667","A7","A","7","76.2152777777778","C"
"350","12.6666666666667","A8","A","8","77.8894472361809","C"
"351","12.6666666666667","A9","A","9","70.3767123287671","C"
"352","13","A1","A","1","44.3661971830986","A"
"353","13","A2","A","2","43.7062937062937","A"
"354","13","A3","A","3","41.7962003454231","A"
"355","13","A4","A","4","42.7586206896552","B"
"356","13","A5","A","5","42.1501706484642","B"
"357","13","A6","A","6","42.2535211267606","B"
"358","13","A7","A","7","76.0416666666667","C"
"359","13","A8","A","8","76.8844221105528","C"
"360","13","A9","A","9","72.4315068493151","C"
"361","13.3333333333333","A1","A","1","44.8943661971831","A"
"362","13.3333333333333","A2","A","2","43.8811188811189","A"
"363","13.3333333333333","A3","A","3","41.4507772020725","A"
"364","13.3333333333333","A4","A","4","42.0689655172414","B"
"365","13.3333333333333","A5","A","5","40.1023890784983","B"
"366","13.3333333333333","A6","A","6","44.1901408450704","B"
"367","13.3333333333333","A7","A","7","78.2986111111111","C"
"368","13.3333333333333","A8","A","8","77.2194304857621","C"
"369","13.3333333333333","A9","A","9","71.2328767123288","C"
"370","13.6666666666667","A1","A","1","44.3661971830986","A"
"371","13.6666666666667","A2","A","2","47.2027972027972","A"
"372","13.6666666666667","A3","A","3","42.3143350604491","A"
"373","13.6666666666667","A4","A","4","42.7586206896552","B"
"374","13.6666666666667","A5","A","5","41.9795221843003","B"
"375","13.6666666666667","A6","A","6","44.0140845070423","B"
"376","13.6666666666667","A7","A","7","78.6458333333333","C"
"377","13.6666666666667","A8","A","8","77.3869346733668","C"
"378","13.6666666666667","A9","A","9","70.2054794520548","C"
"379","14","A1","A","1","42.6056338028169","A"
"380","14","A2","A","2","43.006993006993","A"
"381","14","A3","A","3","41.2780656303972","A"
"382","14","A4","A","4","41.8965517241379","B"
"383","14","A5","A","5","39.7610921501707","B"
"384","14","A6","A","6","42.2535211267606","B"
"385","14","A7","A","7","77.2569444444445","C"
"386","14","A8","A","8","76.214405360134","C"
"387","14","A9","A","9","75.8561643835616","C"
"388","14.3333333333333","A1","A","1","43.4859154929578","A"
"389","14.3333333333333","A2","A","2","44.0559440559441","A"
"390","14.3333333333333","A3","A","3","41.2780656303972","A"
"391","14.3333333333333","A4","A","4","39.4827586206897","B"
"392","14.3333333333333","A5","A","5","40.2730375426621","B"
"393","14.3333333333333","A6","A","6","43.3098591549296","B"
"394","14.3333333333333","A7","A","7","76.9097222222222","C"
"395","14.3333333333333","A8","A","8","76.7169179229481","C"
"396","14.3333333333333","A9","A","9","71.7465753424658","C"
